"Player","EH_ID","API ID","Season","Team","Position","Shoots","Birthday","Age","Draft Yr","Draft Rd","Draft Ov","GP","TOI","G","A1","A2","Points","iSF","iFF","iCF","ixG","Sh%","FSh%","xFSh%","iBLK","GIVE","TAKE","iHF","iHA","iPENT2","iPEND2","iPENT5","iPEND5","iPEN±","FOW","FOL","FO±"
"Pavel Buchnevich","PAVEL.BUCHNEVICH","8477402","21-22","STL","L","L",1995-04-17,26,2013,3,75,58,1060.6,23,14,16,53,171,212,250,17.51,13.45,10.85,8.26,8,30,37,40,58,11,15,0,0,4,12,24,-12
"Pavel Zacha","PAVEL.ZACHA","8478401","21-22","N.J","C","L",1997-04-06,24,2015,1,6,56,937.73,13,6,9,28,121,169,213,14,10.74,7.69,8.28,15,29,29,65,54,7,6,0,0,-1,132,128,4
"Petteri Lindbohm","PETTERI.LINDBOHM","8476989","21-22","FLA","D","L",1993-09-23,27,2012,6,176,5,65.3,0,0,0,0,1,5,12,0.06,0,0,1.2,5,1,1,16,10,0,1,1,1,1,0,0,0
"Peyton Krebs","PEYTON.KREBS","8481522","21-22","BUF","C","L",2001-01-26,20,2019,1,17,35,529.27,7,9,1,17,39,54,66,3.87,17.95,12.96,7.17,3,23,10,12,36,9,7,0,0,-2,43,69,-26
"Peyton Krebs","PEYTON.KREBS","8481522","21-22","VGK","C","L",2001-01-26,20,2019,1,17,9,123.55,0,0,0,0,10,13,17,1.13,0,0,8.69,3,4,2,6,17,1,2,0,0,1,3,5,-2
"Phil Kessel","PHIL.KESSEL","8473548","21-22","ARI","C/R","R",1987-10-02,33,2006,1,5,68,1132.38,7,20,15,42,139,181,246,13.04,5.04,3.87,7.2,20,45,29,6,16,14,4,0,0,-10,2,4,-2
"Philip Broberg","PHILIP.BROBERG","8481598","21-22","EDM","D","L",2001-06-25,20,2019,1,8,22,295.82,0,0,2,2,27,38,55,0.88,0,0,2.32,10,12,5,9,27,4,2,0,0,-2,0,0,0
"Philip Tomasino","PHILIP.TOMASINO","8481577","21-22","NSH","C","R",2001-07-28,20,2019,1,24,62,707.9,10,11,4,25,83,125,149,10.61,12.05,8,8.49,21,18,16,37,49,5,6,0,0,1,18,30,-12
"Philipp Kurashev","PHILIPP.KURASHEV","8480798","21-22","CHI","C","L",1999-10-12,21,2018,4,120,58,737.2,5,10,2,17,72,87,117,6.45,6.94,5.75,7.41,23,9,22,29,73,6,13,0,0,7,50,68,-18
"Philippe Myers","PHILIPPE.MYERS","8479026","21-22","NSH","D","R",1997-01-25,24,2015,NA,NA,27,401.72,1,2,1,4,28,49,72,1.19,3.57,2.04,2.43,17,17,8,50,32,6,3,0,0,-3,0,0,0
"Phillip Danault","PHILLIP.DANAULT","8476479","21-22","L.A","C/L","L",1993-02-24,28,2011,1,26,68,1230.32,21,11,9,41,172,224,258,22.77,12.21,9.38,10.17,43,25,16,62,89,14,10,2,2,-4,588,500,88
"Pierre-Edouard Bellemare","PIERRE-EDOUARD.BELLEMARE","8477930","21-22","T.B","L","L",1985-03-06,36,2003,NA,NA,66,929.3,7,5,5,17,61,89,113,6.82,11.48,7.87,7.66,36,11,21,73,96,7,6,1,1,-1,406,380,26
"Pierre-Luc Dubois","PIERRE-LUC.DUBOIS","8479400","21-22","WPG","L","L",1998-06-24,23,2016,1,3,68,1293.53,25,16,10,51,198,277,330,30.03,12.63,9.03,10.84,35,35,20,97,125,40,43,0,0,3,450,498,-48
"Pierre-Olivier Joseph","PIERRE-OLIVIER.JOSEPH","8480058","21-22","PIT","D","L",1999-07-01,22,2017,1,23,4,72.9,0,0,0,0,7,9,13,0.28,0,0,3.11,4,1,5,6,5,1,1,0,0,0,0,0,0
"Pierre Engvall","PIERRE.ENGVALL","8478115","21-22","TOR","L","L",1996-05-31,25,2014,7,188,63,805.58,11,10,3,24,124,169,215,11.14,8.87,6.51,6.59,9,34,24,51,99,12,12,0,0,0,24,39,-15
"Pius Suter","PIUS.SUTER","8480459","21-22","DET","C","L",1996-05-24,25,2014,NA,NA,68,1143.2,13,10,6,29,140,182,227,16.56,9.29,7.14,9.1,31,28,37,21,27,9,8,0,0,-1,417,410,7
"Quinn Hughes","QUINN.HUGHES","8480800","21-22","VAN","D","L",1999-10-14,21,2018,1,7,65,1631.87,5,25,23,53,127,175,302,5.36,3.94,2.86,3.06,47,38,34,17,89,13,8,0,0,-5,0,0,0
"Quinton Byfield","QUINTON.BYFIELD","8482124","21-22","L.A","C","L",2002-08-19,19,2020,1,2,30,367.88,5,2,1,8,32,50,59,4.59,15.62,10,9.18,6,13,14,14,44,8,5,0,0,-3,102,116,-14
"Radek Faksa","RADEK.FAKSA","8476889","21-22","DAL","C","L",1994-01-09,27,2012,1,13,61,969.97,4,5,6,15,72,106,123,7.86,5.56,3.77,7.42,58,22,24,105,89,18,15,2,2,-3,304,262,42
"Radim Simek","RADIM.SIMEK","8480160","21-22","S.J","D","L",1992-09-20,28,2011,NA,NA,34,466.78,1,1,0,2,24,32,47,1.23,4.17,3.12,3.84,38,15,10,90,65,4,7,0,0,3,0,0,0
"Radim Zohorna","RADIM.ZOHORNA","8482241","21-22","PIT","L","L",1996-04-29,25,2014,NA,NA,17,175.57,2,3,1,6,9,19,24,1.92,22.22,10.53,10.11,3,1,6,23,16,2,1,0,0,-1,4,8,-4
"Radko Gudas","RADKO.GUDAS","8475462","21-22","FLA","D","R",1990-06-05,31,2010,3,66,65,1194.13,1,6,6,13,87,127,197,3.2,1.15,0.79,2.52,101,50,24,304,125,25,16,6,6,-9,0,0,0
"Rasmus Andersson","RASMUS.ANDERSSON","8478397","21-22","CGY","D","R",1996-10-27,24,2015,2,53,67,1507.98,4,18,19,41,122,169,236,6.37,3.28,2.37,3.77,108,35,23,45,81,11,14,0,0,3,0,0,0
"Rasmus Asplund","RASMUS.ASPLUND","8479335","21-22","BUF","C","L",1997-12-03,23,2016,2,33,67,982.55,6,13,4,23,109,148,161,10.59,5.5,4.05,7.16,13,18,16,21,68,4,4,0,0,0,26,33,-7
"Rasmus Dahlin","RASMUS.DAHLIN","8480839","21-22","BUF","D","L",2000-04-13,21,2018,1,1,67,1605.65,9,17,17,43,147,189,276,7.05,6.12,4.76,3.73,76,42,23,98,101,29,15,0,0,-14,0,0,0
"Rasmus Kupari","RASMUS.KUPARI","8480845","21-22","L.A","C","R",2000-03-15,21,2018,1,20,47,564.32,4,3,4,11,46,76,89,4.81,8.7,5.26,6.33,13,18,10,51,68,8,6,0,0,-2,116,153,-37
"Rasmus Ristolainen","RASMUS.RISTOLAINEN","8477499","21-22","PHI","D","R",1994-10-27,26,2013,1,8,60,1290.08,2,7,7,16,89,131,187,5.46,2.25,1.53,4.17,116,30,10,214,182,18,12,0,0,-6,0,0,0
"Rasmus Sandin","RASMUS.SANDIN","8480873","21-22","TOR","D","L",2000-03-07,21,2018,1,29,51,864.93,5,5,6,16,46,76,122,3.02,10.87,6.58,3.97,39,24,18,88,100,2,5,0,0,3,0,0,0
"Reese Johnson","REESE.JOHNSON","8481147","21-22","CHI","C","R",1998-07-10,23,2016,NA,NA,24,242.27,1,1,3,5,16,22,29,1.38,6.25,4.55,6.27,10,5,7,94,28,2,4,2,2,2,54,55,-1
"Reilly Smith","REILLY.SMITH","8475191","21-22","VGK","R","L",1991-04-01,30,2009,3,69,56,995.88,16,13,9,38,150,199,250,19.29,10.67,8.04,9.69,23,42,29,55,66,4,9,0,0,5,4,4,0
"Rem Pitlick","REM.PITLICK","8479514","21-22","MIN","C","L",1997-04-02,24,2016,3,76,20,194.48,6,2,3,11,13,18,20,1.65,46.15,33.33,9.17,5,7,5,7,16,6,2,0,0,-4,3,1,2
"Rem Pitlick","REM.PITLICK","8479514","21-22","MTL","C","L",1997-04-02,24,2016,3,76,32,553.05,7,8,5,20,39,50,57,6.39,17.95,14,12.78,21,21,23,13,40,4,3,0,0,-1,43,54,-11
"Richard Panik","RICHARD.PANIK","8475209","21-22","NYI","R","L",1991-02-07,30,2009,2,52,4,59.67,0,1,0,1,4,8,10,0.73,0,0,9.12,2,1,1,9,0,0,0,0,0,0,1,1,0
"Rickard Rakell","RICKARD.RAKELL","8476483","21-22","ANA","L/R","R",1993-05-05,28,2011,1,30,51,935.5,16,7,5,28,136,200,261,14.27,11.76,8,7.14,32,25,22,61,76,4,6,0,0,2,33,41,-8
"Rickard Rakell","RICKARD.RAKELL","8476483","21-22","PIT","L/R","R",1993-05-05,28,2011,1,30,6,95.87,3,0,2,5,14,18,23,1.7,21.43,16.67,9.44,8,2,3,11,4,0,1,0,0,1,2,1,1
"Riley Damiani","RILEY.DAMIANI","8480988","21-22","DAL","C","R",2000-03-20,21,2018,5,137,7,59.75,1,1,0,2,10,13,18,1.27,10,7.69,9.77,0,1,3,4,6,1,1,0,0,0,7,7,0
"Riley Nash","RILEY.NASH","8474062","21-22","ARI","C","R",1989-05-09,32,2007,1,21,24,313.9,0,3,1,4,20,30,35,2.86,0,0,9.53,9,7,8,25,30,2,3,0,0,1,149,139,10
"Riley Nash","RILEY.NASH","8474062","21-22","T.B","C","R",1989-05-09,32,2007,1,21,10,113.73,0,0,0,0,9,14,15,0.71,0,0,5.07,3,0,6,10,16,1,3,0,0,2,37,33,4
"Riley Nash","RILEY.NASH","8474062","21-22","WPG","C","R",1989-05-09,32,2007,1,21,15,132.32,0,0,0,0,7,12,14,0.74,0,0,6.17,5,5,4,11,10,2,1,0,0,-1,21,18,3
"Riley Sheahan","RILEY.SHEAHAN","8475772","21-22","SEA","C","L",1991-12-07,29,2010,1,21,55,648.13,2,6,4,12,56,72,88,4.7,3.57,2.78,6.53,20,10,15,14,28,0,10,0,0,10,212,241,-29
"Riley Stillman","RILEY.STILLMAN","8479388","21-22","CHI","D","L",1998-03-09,23,2016,4,114,42,623.25,1,6,4,11,33,53,89,1.44,3.03,1.89,2.72,46,25,9,97,60,8,6,3,3,-2,0,0,0
"Riley Tufte","RILEY.TUFTE","8479362","21-22","DAL","L","L",1998-04-10,23,2016,1,25,10,71.98,1,0,0,1,5,7,8,0.52,20,14.29,7.43,4,3,1,9,4,2,1,0,0,-1,1,1,0
"Robby Fabbri","ROBBY.FABBRI","8477952","21-22","DET","C","L",1996-01-22,25,2014,1,21,56,970.47,17,10,3,30,123,170,211,15.15,13.82,10,8.91,19,21,13,86,64,15,16,1,1,1,54,55,-1
"Robert Bortuzzo","ROBERT.BORTUZZO","8474145","21-22","STL","D","R",1989-03-18,32,2007,3,78,59,807.32,1,2,2,5,38,55,68,1.99,2.63,1.82,3.62,76,18,5,112,65,13,6,2,2,-7,0,0,0
"Robert Hagg","ROBERT.HAGG","8477462","21-22","BUF","D","L",1995-02-08,26,2013,2,41,48,816.48,1,3,4,8,45,68,103,1.8,2.22,1.47,2.65,91,17,6,97,58,10,5,1,1,-5,0,0,0
"Robert Hagg","ROBERT.HAGG","8477462","21-22","FLA","D","L",1995-02-08,26,2013,2,41,5,60.68,0,1,0,1,6,9,14,0.17,0,0,1.89,2,1,0,13,7,1,2,0,0,1,0,0,0
"Robert Thomas","ROBERT.THOMAS","8480023","21-22","STL","C","R",1999-07-02,22,2017,1,20,57,1075.35,14,27,14,55,86,123,143,13.5,16.28,11.38,10.98,17,38,51,13,45,6,10,0,0,4,444,436,8
"Robin Salo","ROBIN.SALO","8480071","21-22","NYI","D","L",1998-10-13,22,2017,2,46,18,306.82,1,3,0,4,22,27,41,0.7,4.55,3.7,2.59,19,12,5,5,37,2,0,0,0,-2,0,0,0
"Rocco Grimaldi","ROCCO.GRIMALDI","8476428","21-22","NSH","C/R","R",1993-02-08,28,2011,2,33,7,76.5,0,0,0,0,8,10,13,0.62,0,0,6.2,0,3,5,5,5,1,2,0,0,1,6,3,3
"Roman Josi","ROMAN.JOSI","8474600","21-22","NSH","D","L",1990-06-01,31,2008,2,38,66,1672.13,18,32,31,81,233,315,456,12.48,7.73,5.71,3.96,109,60,39,48,105,21,15,0,0,-6,0,0,0
"Roope Hintz","ROOPE.HINTZ","8478449","21-22","DAL","C/L","L",1996-11-17,24,2015,2,49,64,1153.08,29,16,11,56,172,243,298,24.79,16.86,11.93,10.2,40,38,21,64,66,10,13,0,0,3,278,257,21
"Ross Colton","ROSS.COLTON","8479525","21-22","T.B","C","L",1996-09-11,25,2016,4,118,64,807.6,14,11,5,30,121,172,204,14.89,11.57,8.14,8.66,28,7,23,120,73,4,17,0,0,13,280,256,24
"Ross Johnston","ROSS.JOHNSTON","8477527","21-22","NYI","L","L",1994-02-18,27,2012,NA,NA,20,204.1,1,2,3,6,5,7,10,0.78,20,14.29,11.14,9,6,3,53,15,4,3,3,3,-1,0,1,-1
"Rudolfs Balcers","RUDOLFS.BALCERS","8478870","21-22","S.J","L","L",1997-04-08,24,2015,5,142,46,695.73,8,7,3,18,78,105,127,8.25,10.26,7.62,7.86,29,24,24,88,56,7,4,0,0,-3,7,12,-5
"Ryan Carpenter","RYAN.CARPENTER","8477846","21-22","CHI","C","R",1991-01-18,30,2009,NA,NA,59,753.13,3,3,5,11,61,82,103,6.1,4.92,3.66,7.44,40,10,17,123,68,8,7,2,2,-1,174,159,15
"Ryan Donato","RYAN.DONATO","8477987","21-22","SEA","C","L",1996-04-09,25,2014,2,56,60,804.73,13,10,1,24,134,180,222,14.96,9.7,7.22,8.31,14,21,32,55,88,8,11,2,2,3,12,17,-5
"Ryan Dzingel","RYAN.DZINGEL","8476288","21-22","ARI","C","L",1992-03-09,29,2011,7,204,26,341.13,4,3,0,7,23,34,45,2.72,17.39,11.76,8,6,8,8,15,10,5,1,3,3,-4,65,86,-21
"Ryan Dzingel","RYAN.DZINGEL","8476288","21-22","S.J","C","L",1992-03-09,29,2011,7,204,6,97.65,1,0,0,1,9,11,13,1,11.11,9.09,9.09,3,0,5,5,4,0,1,0,0,1,0,2,-2
"Ryan Ellis","RYAN.ELLIS","8475176","21-22","PHI","D","R",1991-01-03,30,2009,1,11,4,91.22,1,1,3,5,6,8,13,0.19,16.67,12.5,2.38,6,5,2,1,4,0,0,0,0,0,0,0,0
"Ryan Getzlaf","RYAN.GETZLAF","8470612","21-22","ANA","C","R",1985-05-10,36,2003,1,19,49,918.03,3,16,12,31,95,136,173,8.28,3.16,2.21,6.09,49,61,29,78,46,9,8,1,1,-1,479,420,59
"Ryan Graves","RYAN.GRAVES","8477435","21-22","N.J","D","L",1995-05-21,26,2013,4,110,62,1284.85,6,14,7,27,99,142,212,4.64,6.06,4.23,3.27,112,45,25,76,102,13,16,0,0,3,0,0,0
"Ryan Hartman","RYAN.HARTMAN","8477451","21-22","MIN","R","R",1994-09-20,26,2013,1,30,66,1205.03,27,17,7,51,197,274,335,19.55,13.71,9.85,7.14,36,24,27,61,72,26,23,3,3,-3,407,508,-101
"Ryan Johansen","RYAN.JOHANSEN","8475793","21-22","NSH","C","R",1992-07-31,29,2010,1,4,65,1072.28,17,12,22,51,92,122,146,9.99,18.48,13.93,8.19,33,39,29,56,35,23,9,1,1,-14,556,507,49
"Ryan Lindgren","RYAN.LINDGREN","8479324","21-22","NYR","D","L",1998-02-11,23,2016,2,49,66,1332.23,4,5,3,12,61,80,125,3.69,6.56,5,4.61,126,30,15,114,120,23,12,0,1,-10,0,0,0
"Ryan Lomberg","RYAN.LOMBERG","8479066","21-22","FLA","L","L",1994-12-09,26,2013,NA,NA,46,526.52,9,4,4,17,81,111,144,8.24,11.11,8.11,7.42,7,9,16,107,61,14,24,3,2,9,1,5,-4
"Ryan McDonagh","RYAN.MCDONAGH","8474151","21-22","T.B","D","L",1989-06-13,32,2007,1,12,60,1356.18,3,7,11,21,75,116,158,4.29,4,2.59,3.7,116,22,23,82,75,8,7,0,0,-1,0,1,-1
"Ryan McLeod","RYAN.MCLEOD","8480802","21-22","EDM","C","L",1999-09-21,21,2018,2,40,58,741.77,8,7,3,18,68,90,119,6.51,11.76,8.89,7.23,19,31,31,15,81,6,6,0,0,0,201,222,-21
"Ryan Merkley","RYAN.MERKLEY","8480847","21-22","S.J","D","R",2000-08-14,21,2018,1,21,28,439.15,1,3,1,5,26,33,68,0.76,3.85,3.03,2.3,14,21,12,11,20,4,3,0,0,-1,0,0,0
"Ryan Murray","RYAN.MURRAY","8476850","21-22","COL","D","L",1993-09-27,27,2012,1,2,37,521.23,0,1,3,4,26,33,45,1.14,0,0,3.45,41,8,4,32,29,1,3,0,0,2,0,0,0
"Ryan Nugent-Hopkins","RYAN.NUGENT-HOPKINS","8476454","21-22","EDM","C","L",1993-04-12,28,2011,1,1,50,983.72,8,18,15,41,128,154,195,12.53,6.25,5.19,8.14,24,30,39,38,53,5,8,0,0,3,126,187,-61
"Ryan O'Reilly","RYAN.O'REILLY","8475158","21-22","STL","C","L",1991-02-07,30,2009,2,33,63,1224.2,15,18,11,44,139,174,200,16.36,10.79,8.62,9.4,31,24,42,18,55,4,20,0,0,16,731,573,158
"Ryan Poehling","RYAN.POEHLING","8480068","21-22","MTL","C","L",1999-01-03,22,2017,1,25,45,556.32,5,4,3,12,70,90,107,6.97,7.14,5.56,7.74,15,20,16,36,37,2,8,0,0,6,171,199,-28
"Ryan Pulock","RYAN.PULOCK","8477506","21-22","NYI","D","R",1994-10-06,26,2013,1,15,42,871.25,3,6,7,16,80,107,152,3.57,3.75,2.8,3.34,106,24,12,64,60,1,4,0,0,3,0,0,0
"Ryan Reaves","RYAN.REAVES","8471817","21-22","NYR","R","R",1987-01-20,34,2005,5,156,59,622.92,3,3,5,11,37,48,62,4.04,8.11,6.25,8.42,11,14,8,239,42,12,5,3,3,-7,1,1,0
"Ryan Strome","RYAN.STROME","8476458","21-22","NYR","C","R",1993-07-11,28,2011,1,5,62,1135.98,15,16,15,46,137,185,221,15.36,10.95,8.11,8.3,16,27,25,38,57,24,12,1,1,-12,323,400,-77
"Ryan Suter","RYAN.SUTER","8470600","21-22","DAL","D","L",1985-01-21,36,2003,1,7,66,1553.07,6,5,16,27,101,161,227,5.8,5.94,3.73,3.6,75,39,16,41,52,16,3,0,0,-13,0,0,0
"Sam Bennett","SAM.BENNETT","8477935","21-22","FLA","C","L",1996-06-20,25,2014,1,4,57,972.37,26,11,4,41,191,236,325,22.53,13.61,11.02,9.55,22,43,31,97,85,25,19,1,1,-6,358,402,-44
"Sam Carrick","SAM.CARRICK","8475842","21-22","ANA","C","R",1992-02-04,29,2010,5,144,57,649.6,11,2,6,19,73,100,123,7.64,15.07,11,7.64,19,12,13,103,64,15,10,11,11,-5,191,188,3
"Sam Gagner","SAM.GAGNER","8474040","21-22","DET","C","R",1989-08-10,32,2007,1,6,68,901.28,8,11,4,23,111,131,153,10.35,7.21,6.11,7.9,22,12,16,15,55,14,6,0,0,-8,130,134,-4
"Sam Lafferty","SAM.LAFFERTY","8478043","21-22","CHI","C/R","R",1995-03-06,26,2014,4,113,33,477.23,5,2,0,7,57,69,81,5.8,8.77,7.25,8.41,19,17,12,72,68,5,8,0,0,3,63,98,-35
"Sam Lafferty","SAM.LAFFERTY","8478043","21-22","PIT","C/R","R",1995-03-06,26,2014,4,113,10,87.08,0,1,1,2,9,14,16,1.15,0,0,8.21,2,1,2,34,9,1,2,2,2,1,13,24,-11
"Sam Reinhart","SAM.REINHART","8477933","21-22","FLA","C","R",1995-11-06,25,2014,1,2,64,1127.18,24,25,16,65,156,221,269,24.49,15.38,10.86,11.08,27,30,32,42,135,4,10,1,1,6,154,160,-6
"Sam Steel","SAM.STEEL","8479351","21-22","ANA","C","L",1998-02-03,23,2016,1,30,57,714.68,6,6,5,17,61,79,108,7.05,9.84,7.59,8.92,26,20,16,32,68,7,11,0,0,4,176,165,11
"Sami Niku","SAMI.NIKU","8478915","21-22","MTL","D","L",1996-10-10,24,2015,7,198,13,198.68,0,5,1,6,14,17,27,0.41,0,0,2.41,17,5,2,6,20,1,1,0,0,0,0,0,0
"Sammy Blais","SAMMY.BLAIS","8478104","21-22","NYR","L","L",1996-06-17,25,2014,6,176,14,187.78,0,3,1,4,17,25,33,2.14,0,0,8.56,8,4,2,37,24,6,6,1,1,0,1,4,-3
"Sampo Ranta","SAMPO.RANTA","8480846","21-22","COL","L","L",2000-05-31,21,2018,3,78,10,108.93,0,0,0,0,9,14,20,1.03,0,0,7.36,6,1,4,9,18,1,3,0,0,2,2,2,0
"Samuel Fagemo","SAMUEL.FAGEMO","8481239","21-22","L.A","L","R",2000-03-14,21,2019,2,50,4,54.88,0,0,0,0,5,6,11,0.6,0,0,10,3,1,2,2,6,0,0,0,0,0,0,0,0
"Samuel Girard","SAMUEL.GIRARD","8479398","21-22","COL","D","L",1998-05-12,23,2016,2,47,56,1217.2,5,12,10,27,65,95,158,2.62,7.69,5.26,2.76,77,25,19,50,65,9,10,0,0,1,0,0,0
"Santeri Hatakka","SANTERI.HATAKKA","8481701","21-22","S.J","D","L",2001-01-15,20,2019,6,184,8,101.93,0,1,1,2,2,5,6,0.1,0,0,2,5,3,1,4,11,1,2,0,0,1,0,0,0
"Scott Harrington","SCOTT.HARRINGTON","8476449","21-22","CBJ","D","L",1993-03-10,28,2011,2,54,7,101.3,0,0,1,1,5,7,9,0.08,0,0,1.14,9,0,2,8,10,3,1,0,0,-2,0,0,0
"Scott Laughton","SCOTT.LAUGHTON","8476872","21-22","PHI","C/L","L",1994-05-30,27,2012,1,20,54,889.78,11,9,8,28,94,128,170,11.64,11.7,8.59,9.09,44,32,28,114,51,11,21,1,1,10,317,316,1
"Scott Mayfield","SCOTT.MAYFIELD","8476429","21-22","NYI","D","R",1992-10-14,28,2011,2,34,61,1205.98,3,8,7,18,80,125,202,3.58,3.75,2.4,2.86,109,53,15,77,50,15,5,3,2,-11,0,0,0
"Scott Perunovich","SCOTT.PERUNOVICH","8481059","21-22","STL","D","L",1998-08-18,23,2018,2,45,19,293.7,0,3,3,6,14,17,25,0.49,0,0,2.88,12,7,6,5,22,5,0,0,0,-5,0,0,0
"Scott Reedy","SCOTT.REEDY","8480060","21-22","S.J","C","R",1999-04-04,22,2017,4,102,20,232.32,2,0,1,3,16,28,31,3.18,12.5,7.14,11.36,16,3,4,6,18,1,4,0,0,3,34,54,-20
"Sean Couturier","SEAN.COUTURIER","8476461","21-22","PHI","C","L",1992-12-07,28,2011,1,8,29,591.25,6,8,3,17,79,108,136,9.67,7.59,5.56,8.95,18,17,25,22,30,7,8,0,0,1,238,190,48
"Sean Durzi","SEAN.DURZI","8480434","21-22","L.A","D","R",1998-10-21,22,2018,2,52,52,990.98,3,11,9,23,89,112,195,4.38,3.37,2.68,3.91,91,42,23,56,80,14,8,3,3,-6,0,0,0
"Sean Kuraly","SEAN.KURALY","8476374","21-22","CBJ","C","L",1993-01-20,28,2011,5,133,68,1063.57,11,3,10,24,108,143,170,11.36,10.19,7.69,7.94,44,24,32,205,81,20,11,1,1,-9,549,564,-15
"Sean Monahan","SEAN.MONAHAN","8477497","21-22","CGY","C","L",1994-10-12,26,2013,1,6,65,913.78,8,11,4,23,111,151,197,12.55,7.21,5.3,8.31,24,28,32,59,47,12,10,0,0,-2,414,365,49
"Sean Walker","SEAN.WALKER","8480336","21-22","L.A","D","R",1994-11-13,26,2013,NA,NA,6,110.23,0,1,1,2,18,22,32,0.77,0,0,3.5,9,1,1,9,7,2,0,0,0,-2,0,0,0
"Sebastian Aho","SEBASTIAN.AHO","8478427","21-22","CAR","C/R","L",1997-07-26,24,2015,2,35,65,1239.12,31,24,13,68,186,276,343,31.53,16.67,11.23,11.42,20,45,55,67,81,18,23,0,0,5,438,419,19
"Sebastian Aho (D)","SEBASTIAN.AHO2","8480222","21-22","NYI","D","L",1996-02-17,25,2017,5,139,29,486.2,1,3,6,10,32,46,67,1.56,3.12,2.17,3.39,38,24,6,23,42,4,5,0,0,1,0,0,0
"Seth Jarvis","SETH.JARVIS","8482093","21-22","CAR","C","R",2002-02-01,19,2020,1,13,54,728.37,13,8,7,28,85,133,164,11.71,15.29,9.77,8.8,16,27,10,55,136,7,9,0,0,2,10,12,-2
"Seth Jones","SETH.JONES","8477495","21-22","CHI","D","R",1994-10-03,26,2013,1,4,65,1695.77,5,15,26,46,161,206,292,7.43,3.11,2.43,3.61,133,57,29,81,127,13,9,0,0,-4,0,0,0
"Shane Pinto","SHANE.PINTO","8481596","21-22","OTT","C","R",2000-11-12,20,2019,2,32,5,64.77,0,1,0,1,5,11,15,1.03,0,0,9.36,1,5,2,0,7,1,0,0,0,-1,17,35,-18
"Shayne Gostisbehere","SHAYNE.GOSTISBEHERE","8476906","21-22","ARI","D","L",1993-04-20,28,2012,3,78,68,1507.38,10,12,19,41,132,187,267,7.04,7.58,5.35,3.76,97,58,38,42,67,10,17,0,0,7,0,0,0
"Shea Theodore","SHEA.THEODORE","8477447","21-22","VGK","D","L",1995-08-03,26,2013,1,26,66,1540.05,10,16,14,40,162,218,341,9.19,6.17,4.59,4.22,82,49,54,30,95,11,6,0,0,-5,0,0,0
"Sidney Crosby","SIDNEY.CROSBY","8471675","21-22","PIT","C","L",1987-08-07,34,2005,1,1,57,1130.82,25,28,18,71,169,220,268,22.41,14.79,11.36,10.19,29,45,24,44,58,13,13,0,0,0,599,560,39
"Simon Benoit","SIMON.BENOIT","8481122","21-22","ANA","D","L",1998-09-19,22,2017,NA,NA,46,638.25,1,1,2,4,33,50,68,1.4,3.03,2,2.8,34,18,4,146,80,6,1,2,2,-5,0,0,0
"Slater Koekkoek","SLATER.KOEKKOEK","8476886","21-22","EDM","D","L",1994-02-18,27,2012,1,10,19,212.3,0,2,2,4,11,19,26,0.28,0,0,1.47,18,1,1,21,24,8,1,0,0,-7,0,0,0
"Sonny Milano","SONNY.MILANO","8477947","21-22","ANA","L","L",1996-05-12,25,2014,1,16,54,829.53,12,14,4,30,83,122,153,10.76,14.46,9.84,8.82,14,29,27,20,76,5,5,0,0,0,0,1,-1
"Steven Lorentz","STEVEN.LORENTZ","8478904","21-22","CAR","C","L",1996-04-13,25,2015,7,186,59,653.5,7,2,3,12,68,95,121,9.57,10.29,7.37,10.07,10,16,23,58,102,4,6,0,0,2,45,54,-9
"Steven Stamkos","STEVEN.STAMKOS","8474564","21-22","T.B","C","R",1990-02-07,31,2008,1,1,66,1232.25,31,29,15,75,191,259,322,22.41,16.23,11.97,8.65,24,16,28,78,64,12,5,0,0,-7,464,443,21
"T.J. Oshie","T.J..OSHIE","8471698","21-22","WSH","R","R",1986-12-23,34,2005,1,24,30,527.2,8,5,7,20,44,69,84,7.48,18.18,11.59,10.84,18,10,10,58,31,5,14,0,0,9,56,69,-13
"Tage Thompson","TAGE.THOMPSON","8479420","21-22","BUF","C/R","R",1997-10-30,23,2016,1,26,65,1161.82,30,11,12,53,219,300,392,20.15,13.7,10,6.72,23,34,38,52,39,7,12,1,2,6,348,501,-153
"Tanner Jeannot","TANNER.JEANNOT","8479661","21-22","NSH","L","L",1997-05-29,24,2015,NA,NA,67,1063.05,23,9,8,40,111,153,178,14.41,20.72,15.03,9.42,53,26,26,240,98,20,11,12,12,-9,8,13,-5
"Tanner Kero","TANNER.KERO","8478528","21-22","DAL","C","L",1992-07-24,29,2010,NA,NA,23,219.95,0,1,2,3,14,18,26,1.23,0,0,6.83,9,7,6,12,15,0,2,0,1,3,9,5,4
"Tanner Pearson","TANNER.PEARSON","8476871","21-22","VAN","L","L",1992-08-10,29,2012,1,30,65,1055.72,13,9,10,32,155,191,233,16.84,8.39,6.81,8.82,38,14,22,80,87,10,13,2,2,3,19,37,-18
"Taro Hirose","TARO.HIROSE","8481433","21-22","DET","L","L",1996-06-30,25,2014,NA,NA,9,99.52,1,2,1,4,3,4,9,0.48,33.33,25,12,2,4,1,4,9,2,1,0,0,-1,1,0,1
