"Player","EH_ID","API ID","Season","Team","Position","Shoots","Birthday","Age","Draft Yr","Draft Rd","Draft Ov","GP","TOI","G","A1","A2","Points","iSF","iFF","iCF","ixG","Sh%","FSh%","xFSh%","iBLK","GIVE","TAKE","iHF","iHA","iPENT2","iPEND2","iPENT5","iPEND5","iPEN±","FOW","FOL","FO±"
"Radim Simek","RADIM.SIMEK","8480160","21-22","S.J","D","L",1992-09-20,28,2011,NA,NA,34,466.78,1,1,0,2,24,32,47,1.23,4.17,3.12,3.84,38,15,10,90,65,4,7,0,0,3,0,0,0
"Radim Zohorna","RADIM.ZOHORNA","8482241","21-22","PIT","L","L",1996-04-29,25,2014,NA,NA,16,166.33,2,3,1,6,8,17,21,1.72,25,11.76,10.12,3,1,6,21,15,2,1,0,0,-1,4,8,-4
"Radko Gudas","RADKO.GUDAS","8475462","21-22","FLA","D","R",1990-06-05,31,2010,3,66,63,1160.9,1,6,5,12,83,123,192,3.13,1.2,0.81,2.54,99,50,24,296,124,24,16,6,6,-8,0,0,0
"Rasmus Andersson","RASMUS.ANDERSSON","8478397","21-22","CGY","D","R",1996-10-27,24,2015,2,53,65,1459,4,17,19,40,119,163,229,6.1,3.36,2.45,3.74,107,34,23,44,78,11,12,0,0,1,0,0,0
"Rasmus Asplund","RASMUS.ASPLUND","8479335","21-22","BUF","C","L",1997-12-03,23,2016,2,33,65,959.58,6,13,4,23,108,146,159,10.3,5.56,4.11,7.05,13,18,16,21,66,4,4,0,0,0,26,32,-6
"Rasmus Dahlin","RASMUS.DAHLIN","8480839","21-22","BUF","D","L",2000-04-13,21,2018,1,1,65,1556.53,9,17,17,43,144,185,269,6.96,6.25,4.86,3.76,73,39,20,90,100,29,15,0,0,-14,0,0,0
"Rasmus Kupari","RASMUS.KUPARI","8480845","21-22","L.A","C","R",2000-03-15,21,2018,1,20,45,536.32,4,3,4,11,43,68,81,4.28,9.3,5.88,6.29,12,17,10,46,66,7,6,0,0,-1,116,153,-37
"Rasmus Ristolainen","RASMUS.RISTOLAINEN","8477499","21-22","PHI","D","R",1994-10-27,26,2013,1,8,59,1267.85,2,7,7,16,87,128,184,5.28,2.3,1.56,4.12,115,29,10,211,176,17,12,0,0,-5,0,0,0
"Rasmus Sandin","RASMUS.SANDIN","8480873","21-22","TOR","D","L",2000-03-07,21,2018,1,29,51,864.93,5,5,6,16,46,76,122,3.02,10.87,6.58,3.97,39,24,18,88,100,2,5,0,0,3,0,0,0
"Reese Johnson","REESE.JOHNSON","8481147","21-22","CHI","C","R",1998-07-10,23,2016,NA,NA,22,223.63,1,1,3,5,16,22,29,1.38,6.25,4.55,6.27,10,5,7,89,28,1,4,2,2,3,43,50,-7
"Reilly Smith","REILLY.SMITH","8475191","21-22","VGK","R","L",1991-04-01,30,2009,3,69,56,995.88,16,13,9,38,150,199,250,19.29,10.67,8.04,9.69,23,42,29,55,66,4,9,0,0,5,4,4,0
"Rem Pitlick","REM.PITLICK","8479514","21-22","MIN","C","L",1997-04-02,24,2016,3,76,20,194.48,6,2,3,11,13,18,20,1.65,46.15,33.33,9.17,5,7,5,7,16,6,2,0,0,-4,3,1,2
"Rem Pitlick","REM.PITLICK","8479514","21-22","MTL","C","L",1997-04-02,24,2016,3,76,30,515.35,7,7,5,19,32,42,49,4.94,21.88,16.67,11.76,19,20,23,13,37,4,3,0,0,-1,40,50,-10
"Richard Panik","RICHARD.PANIK","8475209","21-22","NYI","R","L",1991-02-07,30,2009,2,52,4,59.67,0,1,0,1,4,8,10,0.73,0,0,9.12,2,1,1,9,0,0,0,0,0,0,1,1,0
"Rickard Rakell","RICKARD.RAKELL","8476483","21-22","ANA","L/R","R",1993-05-05,28,2011,1,30,51,935.5,16,7,5,28,136,200,261,14.27,11.76,8,7.14,32,25,22,61,76,4,6,0,0,2,33,41,-8
"Rickard Rakell","RICKARD.RAKELL","8476483","21-22","PIT","L/R","R",1993-05-05,28,2011,1,30,4,62.77,1,0,2,3,8,12,16,1.08,12.5,8.33,9,3,2,2,9,2,0,0,0,0,0,2,1,1
"Riley Damiani","RILEY.DAMIANI","8480988","21-22","DAL","C","R",2000-03-20,21,2018,5,137,7,59.75,1,1,0,2,10,13,18,1.27,10,7.69,9.77,0,1,3,4,6,1,1,0,0,0,7,7,0
"Riley Nash","RILEY.NASH","8474062","21-22","ARI","C","R",1989-05-09,32,2007,1,21,24,313.9,0,3,1,4,20,30,35,2.86,0,0,9.53,9,7,8,25,30,2,3,0,0,1,149,139,10
"Riley Nash","RILEY.NASH","8474062","21-22","T.B","C","R",1989-05-09,32,2007,1,21,10,113.73,0,0,0,0,9,14,15,0.71,0,0,5.07,3,0,6,10,16,1,3,0,0,2,37,33,4
"Riley Nash","RILEY.NASH","8474062","21-22","WPG","C","R",1989-05-09,32,2007,1,21,15,132.32,0,0,0,0,7,12,14,0.74,0,0,6.17,5,5,4,11,10,2,1,0,0,-1,21,18,3
"Riley Sheahan","RILEY.SHEAHAN","8475772","21-22","SEA","C","L",1991-12-07,29,2010,1,21,53,622.83,2,6,4,12,54,70,85,4.67,3.7,2.86,6.67,20,10,15,14,27,0,10,0,0,10,205,233,-28
"Riley Stillman","RILEY.STILLMAN","8479388","21-22","CHI","D","L",1998-03-09,23,2016,4,114,40,591.1,1,6,4,11,31,49,82,1.33,3.23,2.04,2.71,42,24,9,92,58,8,6,3,3,-2,0,0,0
"Riley Tufte","RILEY.TUFTE","8479362","21-22","DAL","L","L",1998-04-10,23,2016,1,25,10,71.98,1,0,0,1,5,7,8,0.52,20,14.29,7.43,4,3,1,9,4,2,1,0,0,-1,1,1,0
"Robby Fabbri","ROBBY.FABBRI","8477952","21-22","DET","C","L",1996-01-22,25,2014,1,21,56,970.47,17,10,3,30,123,170,211,15.15,13.82,10,8.91,19,21,13,86,64,15,16,1,1,1,54,55,-1
"Robert Bortuzzo","ROBERT.BORTUZZO","8474145","21-22","STL","D","R",1989-03-18,32,2007,3,78,57,782.53,1,2,1,4,36,53,65,1.94,2.78,1.89,3.66,75,17,4,104,59,13,6,2,2,-7,0,0,0
"Robert Hagg","ROBERT.HAGG","8477462","21-22","BUF","D","L",1995-02-08,26,2013,2,41,48,816.48,1,3,4,8,45,68,103,1.8,2.22,1.47,2.65,91,17,6,97,58,10,5,1,1,-5,0,0,0
"Robert Thomas","ROBERT.THOMAS","8480023","21-22","STL","C","R",1999-07-02,22,2017,1,20,55,1037.92,12,27,13,52,82,119,139,12.46,14.63,10.08,10.47,16,35,48,12,41,6,10,0,0,4,426,416,10
"Robin Salo","ROBIN.SALO","8480071","21-22","NYI","D","L",1998-10-13,22,2017,2,46,18,306.82,1,3,0,4,22,27,41,0.7,4.55,3.7,2.59,19,12,5,5,37,2,0,0,0,-2,0,0,0
"Rocco Grimaldi","ROCCO.GRIMALDI","8476428","21-22","NSH","C/R","R",1993-02-08,28,2011,2,33,7,76.5,0,0,0,0,8,10,13,0.62,0,0,6.2,0,3,5,5,5,1,2,0,0,1,6,3,3
"Roman Josi","ROMAN.JOSI","8474600","21-22","NSH","D","L",1990-06-01,31,2008,2,38,64,1617.72,18,32,31,81,229,308,446,11.8,7.86,5.84,3.83,108,57,34,45,98,20,14,0,0,-6,0,0,0
"Roope Hintz","ROOPE.HINTZ","8478449","21-22","DAL","C/L","L",1996-11-17,24,2015,2,49,62,1120.35,28,16,11,55,168,237,290,24.2,16.67,11.81,10.21,38,36,20,59,65,10,13,0,0,3,268,248,20
"Ross Colton","ROSS.COLTON","8479525","21-22","T.B","C","L",1996-09-11,25,2016,4,118,62,784.35,12,10,5,27,116,165,195,13.47,10.34,7.27,8.16,28,7,22,116,69,4,17,0,0,13,278,253,25
"Ross Johnston","ROSS.JOHNSTON","8477527","21-22","NYI","L","L",1994-02-18,27,2012,NA,NA,19,195.47,1,2,2,5,5,7,10,0.78,20,14.29,11.14,9,6,3,49,13,4,3,3,3,-1,0,1,-1
"Rudolfs Balcers","RUDOLFS.BALCERS","8478870","21-22","S.J","L","L",1997-04-08,24,2015,5,142,44,668.32,8,7,3,18,74,101,123,7.87,10.81,7.92,7.79,29,24,24,86,53,7,4,0,0,-3,7,11,-4
"Ryan Carpenter","RYAN.CARPENTER","8477846","21-22","CHI","C","R",1991-01-18,30,2009,NA,NA,59,753.13,3,3,5,11,61,82,103,6.1,4.92,3.66,7.44,40,10,17,123,68,8,7,2,2,-1,174,159,15
"Ryan Donato","RYAN.DONATO","8477987","21-22","SEA","C","L",1996-04-09,25,2014,2,56,58,777.87,13,9,1,23,129,173,213,13.82,10.08,7.51,7.99,14,19,31,53,86,7,11,2,2,4,12,16,-4
"Ryan Dzingel","RYAN.DZINGEL","8476288","21-22","ARI","C","L",1992-03-09,29,2011,7,204,26,341.13,4,3,0,7,23,34,45,2.72,17.39,11.76,8,6,8,8,15,10,5,1,3,3,-4,65,86,-21
"Ryan Dzingel","RYAN.DZINGEL","8476288","21-22","S.J","C","L",1992-03-09,29,2011,7,204,6,97.65,1,0,0,1,9,11,13,1,11.11,9.09,9.09,3,0,5,5,4,0,1,0,0,1,0,2,-2
"Ryan Ellis","RYAN.ELLIS","8475176","21-22","PHI","D","R",1991-01-03,30,2009,1,11,4,91.22,1,1,3,5,6,8,13,0.19,16.67,12.5,2.38,6,5,2,1,4,0,0,0,0,0,0,0,0
"Ryan Getzlaf","RYAN.GETZLAF","8470612","21-22","ANA","C","R",1985-05-10,36,2003,1,19,48,899.08,3,16,12,31,94,135,170,8.18,3.19,2.22,6.06,47,58,29,77,44,9,8,1,1,-1,467,412,55
"Ryan Graves","RYAN.GRAVES","8477435","21-22","N.J","D","L",1995-05-21,26,2013,4,110,61,1263.7,6,14,7,27,99,142,212,4.64,6.06,4.23,3.27,109,45,24,74,100,13,16,0,0,3,0,0,0
"Ryan Hartman","RYAN.HARTMAN","8477451","21-22","MIN","R","R",1994-09-20,26,2013,1,30,64,1171.48,27,16,7,50,195,272,330,19.52,13.85,9.93,7.18,36,22,27,61,70,25,21,3,3,-4,393,498,-105
"Ryan Johansen","RYAN.JOHANSEN","8475793","21-22","NSH","C","R",1992-07-31,29,2010,1,4,63,1039.85,17,12,20,49,89,118,139,9.84,19.1,14.41,8.34,32,38,27,53,35,23,9,1,1,-14,542,492,50
"Ryan Lindgren","RYAN.LINDGREN","8479324","21-22","NYR","D","L",1998-02-11,23,2016,2,49,63,1273.67,4,5,3,12,55,74,118,3.48,7.27,5.41,4.7,123,30,15,109,106,20,9,0,1,-10,0,0,0
"Ryan Lomberg","RYAN.LOMBERG","8479066","21-22","FLA","L","L",1994-12-09,26,2013,NA,NA,44,498.18,6,4,3,13,76,104,135,7.85,7.89,5.77,7.55,6,8,14,105,55,14,23,3,2,8,1,5,-4
"Ryan McDonagh","RYAN.MCDONAGH","8474151","21-22","T.B","D","L",1989-06-13,32,2007,1,12,60,1356.18,3,7,11,21,75,116,158,4.29,4,2.59,3.7,116,22,23,82,75,8,7,0,0,-1,0,1,-1
"Ryan McLeod","RYAN.MCLEOD","8480802","21-22","EDM","C","L",1999-09-21,21,2018,2,40,56,721.27,8,7,3,18,67,88,117,6.36,11.94,9.09,7.23,18,28,30,15,76,6,6,0,0,0,200,216,-16
"Ryan Merkley","RYAN.MERKLEY","8480847","21-22","S.J","D","R",2000-08-14,21,2018,1,21,26,406.93,1,3,0,4,26,32,65,0.74,3.85,3.12,2.31,12,19,11,8,18,3,3,0,0,0,0,0,0
"Ryan Murray","RYAN.MURRAY","8476850","21-22","COL","D","L",1993-09-27,27,2012,1,2,37,521.23,0,1,3,4,26,33,45,1.14,0,0,3.45,41,8,4,32,29,1,3,0,0,2,0,0,0
"Ryan Nugent-Hopkins","RYAN.NUGENT-HOPKINS","8476454","21-22","EDM","C","L",1993-04-12,28,2011,1,1,48,947.83,8,18,15,41,128,153,194,12.48,6.25,5.23,8.16,23,26,36,36,49,5,8,0,0,3,118,172,-54
"Ryan O'Reilly","RYAN.O'REILLY","8475158","21-22","STL","C","L",1991-02-07,30,2009,2,33,61,1184.68,14,16,11,41,135,168,193,15.87,10.37,8.33,9.45,30,24,42,18,51,3,19,0,0,16,702,562,140
"Ryan Poehling","RYAN.POEHLING","8480068","21-22","MTL","C","L",1999-01-03,22,2017,1,25,45,556.32,5,4,3,12,70,90,107,6.97,7.14,5.56,7.74,15,20,16,36,37,2,8,0,0,6,171,199,-28
"Ryan Pulock","RYAN.PULOCK","8477506","21-22","NYI","D","R",1994-10-06,26,2013,1,15,39,800.17,2,5,7,14,75,100,140,2.88,2.67,2,2.88,95,22,11,61,57,1,4,0,0,3,0,0,0
"Ryan Reaves","RYAN.REAVES","8471817","21-22","NYR","R","R",1987-01-20,34,2005,5,156,56,596.05,2,3,5,10,34,45,58,3.81,5.88,4.44,8.47,10,14,8,232,42,11,5,3,3,-6,1,1,0
"Ryan Strome","RYAN.STROME","8476458","21-22","NYR","C","R",1993-07-11,28,2011,1,5,62,1135.98,15,16,15,46,137,185,221,15.36,10.95,8.11,8.3,16,27,25,38,57,24,12,1,1,-12,323,400,-77
"Ryan Suter","RYAN.SUTER","8470600","21-22","DAL","D","L",1985-01-21,36,2003,1,7,64,1502.4,5,5,16,26,95,152,215,5.19,5.26,3.29,3.41,73,37,16,40,48,16,3,0,0,-13,0,0,0
"Sam Bennett","SAM.BENNETT","8477935","21-22","FLA","C","L",1996-06-20,25,2014,1,4,55,937.9,25,9,4,38,183,227,312,21.94,13.66,11.01,9.67,22,42,29,97,84,24,18,1,1,-6,344,391,-47
"Sam Carrick","SAM.CARRICK","8475842","21-22","ANA","C","R",1992-02-04,29,2010,5,144,54,612.12,11,2,5,18,73,99,121,7.54,15.07,11.11,7.62,17,11,12,96,60,14,10,10,10,-4,173,174,-1
"Sam Gagner","SAM.GAGNER","8474040","21-22","DET","C","R",1989-08-10,32,2007,1,6,66,871.03,8,11,4,23,109,129,147,10.34,7.34,6.2,8.02,21,11,14,14,52,14,6,0,0,-8,128,133,-5
"Sam Lafferty","SAM.LAFFERTY","8478043","21-22","CHI","C/R","R",1995-03-06,26,2014,4,113,31,448.53,5,2,0,7,54,62,72,5.25,9.26,8.06,8.47,19,16,12,68,63,5,7,0,0,2,60,92,-32
"Sam Lafferty","SAM.LAFFERTY","8478043","21-22","PIT","C/R","R",1995-03-06,26,2014,4,113,10,87.08,0,1,1,2,9,14,16,1.15,0,0,8.21,2,1,2,34,9,1,2,2,2,1,13,24,-11
"Sam Reinhart","SAM.REINHART","8477933","21-22","FLA","C","R",1995-11-06,25,2014,1,2,62,1090.37,24,24,14,62,153,217,264,24.02,15.69,11.06,11.07,25,30,32,41,134,4,10,1,1,6,148,157,-9
"Sam Steel","SAM.STEEL","8479351","21-22","ANA","C","L",1998-02-03,23,2016,1,30,55,688.35,6,6,5,17,61,79,106,7.05,9.84,7.59,8.92,25,19,16,32,63,7,10,0,0,3,174,159,15
"Sami Niku","SAMI.NIKU","8478915","21-22","MTL","D","L",1996-10-10,24,2015,7,198,13,198.68,0,5,1,6,14,17,27,0.41,0,0,2.41,17,5,2,6,20,1,1,0,0,0,0,0,0
"Sammy Blais","SAMMY.BLAIS","8478104","21-22","NYR","L","L",1996-06-17,25,2014,6,176,14,187.78,0,3,1,4,17,25,33,2.14,0,0,8.56,8,4,2,37,24,6,6,1,1,0,1,4,-3
"Sampo Ranta","SAMPO.RANTA","8480846","21-22","COL","L","L",2000-05-31,21,2018,3,78,10,108.93,0,0,0,0,9,14,20,1.03,0,0,7.36,6,1,4,9,18,1,3,0,0,2,2,2,0
"Samuel Fagemo","SAMUEL.FAGEMO","8481239","21-22","L.A","L","R",2000-03-14,21,2019,2,50,4,54.88,0,0,0,0,5,6,11,0.6,0,0,10,3,1,2,2,6,0,0,0,0,0,0,0,0
"Samuel Girard","SAMUEL.GIRARD","8479398","21-22","COL","D","L",1998-05-12,23,2016,2,47,56,1217.2,5,12,10,27,65,95,158,2.62,7.69,5.26,2.76,77,25,19,50,65,9,10,0,0,1,0,0,0
"Santeri Hatakka","SANTERI.HATAKKA","8481701","21-22","S.J","D","L",2001-01-15,20,2019,6,184,8,101.93,0,1,1,2,2,5,6,0.1,0,0,2,5,3,1,4,11,1,2,0,0,1,0,0,0
"Scott Harrington","SCOTT.HARRINGTON","8476449","21-22","CBJ","D","L",1993-03-10,28,2011,2,54,7,101.3,0,0,1,1,5,7,9,0.08,0,0,1.14,9,0,2,8,10,3,1,0,0,-2,0,0,0
"Scott Laughton","SCOTT.LAUGHTON","8476872","21-22","PHI","C/L","L",1994-05-30,27,2012,1,20,54,889.78,11,9,8,28,94,128,170,11.64,11.7,8.59,9.09,44,32,28,114,51,11,21,1,1,10,317,316,1
"Scott Mayfield","SCOTT.MAYFIELD","8476429","21-22","NYI","D","R",1992-10-14,28,2011,2,34,61,1205.98,3,8,7,18,80,125,202,3.58,3.75,2.4,2.86,109,53,15,77,50,15,5,3,2,-11,0,0,0
"Scott Perunovich","SCOTT.PERUNOVICH","8481059","21-22","STL","D","L",1998-08-18,23,2018,2,45,19,293.7,0,3,3,6,14,17,25,0.49,0,0,2.88,12,7,6,5,22,5,0,0,0,-5,0,0,0
"Scott Reedy","SCOTT.REEDY","8480060","21-22","S.J","C","R",1999-04-04,22,2017,4,102,18,211.35,1,0,1,2,12,23,26,2.55,8.33,4.35,11.09,15,2,3,5,16,1,4,0,0,3,34,50,-16
"Sean Couturier","SEAN.COUTURIER","8476461","21-22","PHI","C","L",1992-12-07,28,2011,1,8,29,591.25,6,8,3,17,79,108,136,9.67,7.59,5.56,8.95,18,17,25,22,30,7,8,0,0,1,238,190,48
"Sean Durzi","SEAN.DURZI","8480434","21-22","L.A","D","R",1998-10-21,22,2018,2,52,50,935.98,3,11,9,23,86,106,186,4.26,3.49,2.83,4.02,80,39,21,52,77,13,7,3,3,-6,0,0,0
"Sean Kuraly","SEAN.KURALY","8476374","21-22","CBJ","C","L",1993-01-20,28,2011,5,133,66,1030.7,11,3,10,24,103,136,163,10.69,10.68,8.09,7.86,42,24,32,196,79,19,10,1,1,-9,536,552,-16
"Sean Monahan","SEAN.MONAHAN","8477497","21-22","CGY","C","L",1994-10-12,26,2013,1,6,63,891.67,8,10,4,22,108,148,193,12.13,7.41,5.41,8.2,22,28,32,55,46,12,9,0,0,-3,401,359,42
"Sean Walker","SEAN.WALKER","8480336","21-22","L.A","D","R",1994-11-13,26,2013,NA,NA,6,110.23,0,1,1,2,18,22,32,0.77,0,0,3.5,9,1,1,9,7,2,0,0,0,-2,0,0,0
"Sebastian Aho","SEBASTIAN.AHO","8478427","21-22","CAR","C/R","L",1997-07-26,24,2015,2,35,63,1203.42,29,23,13,65,181,269,334,30.94,16.02,10.78,11.5,20,45,54,66,77,18,22,0,0,4,420,408,12
"Sebastian Aho (D)","SEBASTIAN.AHO2","8480222","21-22","NYI","D","L",1996-02-17,25,2017,5,139,27,460.3,0,3,6,9,30,44,65,1.4,0,0,3.18,36,24,5,22,39,4,5,0,0,1,0,0,0
"Seth Jarvis","SETH.JARVIS","8482093","21-22","CAR","C","R",2002-02-01,19,2020,1,13,52,700.18,12,8,6,26,80,123,152,10.78,15,9.76,8.76,16,26,9,53,132,7,9,0,0,2,10,11,-1
"Seth Jones","SETH.JONES","8477495","21-22","CHI","D","R",1994-10-03,26,2013,1,4,63,1639.45,5,14,26,45,157,199,282,7.24,3.18,2.51,3.64,132,57,28,80,125,13,9,0,0,-4,0,0,0
"Shane Pinto","SHANE.PINTO","8481596","21-22","OTT","C","R",2000-11-12,20,2019,2,32,5,64.77,0,1,0,1,5,11,15,1.03,0,0,9.36,1,5,2,0,7,1,0,0,0,-1,17,35,-18
"Shayne Gostisbehere","SHAYNE.GOSTISBEHERE","8476906","21-22","ARI","D","L",1993-04-20,28,2012,3,78,66,1462.17,10,12,19,41,127,180,258,6.93,7.87,5.56,3.85,93,56,35,38,61,10,17,0,0,7,0,0,0
"Shea Theodore","SHEA.THEODORE","8477447","21-22","VGK","D","L",1995-08-03,26,2013,1,26,64,1502.4,8,16,14,38,160,211,333,8.57,5,3.79,4.06,81,48,52,30,94,10,5,0,0,-5,0,0,0
"Sidney Crosby","SIDNEY.CROSBY","8471675","21-22","PIT","C","L",1987-08-07,34,2005,1,1,55,1089.27,24,27,18,69,163,213,260,22.1,14.72,11.27,10.38,28,44,24,43,57,13,13,0,0,0,572,540,32
"Simon Benoit","SIMON.BENOIT","8481122","21-22","ANA","D","L",1998-09-19,22,2017,NA,NA,44,609.77,1,1,2,4,30,47,65,1.31,3.33,2.13,2.79,30,18,3,140,76,6,0,2,2,-6,0,0,0
"Slater Koekkoek","SLATER.KOEKKOEK","8476886","21-22","EDM","D","L",1994-02-18,27,2012,1,10,19,212.3,0,2,2,4,11,19,26,0.28,0,0,1.47,18,1,1,21,24,8,1,0,0,-7,0,0,0
"Sonny Milano","SONNY.MILANO","8477947","21-22","ANA","L","L",1996-05-12,25,2014,1,16,51,780.23,12,14,4,30,78,113,144,9.72,15.38,10.62,8.6,14,26,25,20,73,3,5,0,0,2,0,1,-1
"Steven Lorentz","STEVEN.LORENTZ","8478904","21-22","CAR","C","L",1996-04-13,25,2015,7,186,58,645.85,7,2,3,12,68,95,120,9.57,10.29,7.37,10.07,10,16,23,58,101,4,6,0,0,2,45,52,-7
"Steven Stamkos","STEVEN.STAMKOS","8474564","21-22","T.B","C","R",1990-02-07,31,2008,1,1,64,1192.57,29,28,13,70,186,253,312,21.92,15.59,11.46,8.66,24,15,27,77,62,12,4,0,0,-8,455,426,29
"T.J. Oshie","T.J..OSHIE","8471698","21-22","WSH","R","R",1986-12-23,34,2005,1,24,30,527.2,8,5,7,20,44,69,84,7.48,18.18,11.59,10.84,18,10,10,58,31,5,14,0,0,9,56,69,-13
"Tage Thompson","TAGE.THOMPSON","8479420","21-22","BUF","C/R","R",1997-10-30,23,2016,1,26,63,1128.1,28,11,12,51,212,291,382,19.52,13.21,9.62,6.71,23,31,35,52,38,6,11,1,2,6,337,494,-157
"Tanner Jeannot","TANNER.JEANNOT","8479661","21-22","NSH","L","L",1997-05-29,24,2015,NA,NA,65,1030.85,22,9,8,39,107,149,174,13.84,20.56,14.77,9.29,51,25,24,234,96,18,11,12,12,-7,8,13,-5
"Tanner Kero","TANNER.KERO","8478528","21-22","DAL","C","L",1992-07-24,29,2010,NA,NA,23,219.95,0,1,2,3,14,18,26,1.23,0,0,6.83,9,7,6,12,15,0,2,0,1,3,9,5,4
"Tanner Pearson","TANNER.PEARSON","8476871","21-22","VAN","L","L",1992-08-10,29,2012,1,30,64,1036.28,13,9,10,32,152,186,227,16.47,8.55,6.99,8.85,37,13,21,78,83,10,13,2,2,3,19,37,-18
"Taro Hirose","TARO.HIROSE","8481433","21-22","DET","L","L",1996-06-30,25,2014,NA,NA,7,77.88,1,1,1,3,2,3,8,0.47,50,33.33,15.67,2,3,1,4,5,2,1,0,0,-1,1,0,1
"Taylor Hall","TAYLOR.HALL","8475791","21-22","BOS","L","L",1991-11-14,29,2010,1,1,65,1064.72,14,24,11,49,169,202,254,16.29,8.28,6.93,8.06,30,39,28,42,131,15,16,0,0,1,12,16,-4
"Taylor Raddysh","TAYLOR.RADDYSH","8479390","21-22","CHI","R","R",1998-02-18,23,2016,2,58,6,96.85,2,3,0,5,12,15,19,1.47,16.67,13.33,9.8,1,3,0,19,9,0,1,0,0,1,0,0,0
"Taylor Raddysh","TAYLOR.RADDYSH","8479390","21-22","T.B","R","R",1998-02-18,23,2016,2,58,53,586,5,5,2,12,61,87,98,8.35,8.2,5.75,9.6,17,5,14,62,44,4,4,0,0,0,6,9,-3
"Teddy Blueger","TEDDY.BLUEGER","8476927","21-22","PIT","C","L",1994-08-15,27,2012,2,52,50,766.68,9,6,6,21,77,93,109,8.37,11.69,9.68,9,21,18,30,69,65,3,3,0,0,0,292,242,50
"Teuvo Teravainen","TEUVO.TERAVAINEN","8476882","21-22","CAR","L","L",1994-09-11,27,2012,1,18,61,1104.93,16,22,15,53,167,217,267,16.21,9.58,7.37,7.47,26,45,28,14,45,10,9,0,0,-1,21,18,3
"Thomas Chabot","THOMAS.CHABOT","8478469","21-22","OTT","D","L",1997-01-30,24,2015,1,18,55,1450.87,6,13,15,34,165,216,314,8.33,3.64,2.78,3.86,88,63,28,71,102,13,16,0,0,3,0,0,0
"Thomas Harley","THOMAS.HARLEY","8481581","21-22","DAL","D","L",2001-08-19,20,2019,1,18,24,321.9,0,1,1,2,23,41,56,1.45,0,0,3.54,22,13,6,24,36,2,2,0,0,0,0,0,0
"Thomas Novak","THOMAS.NOVAK","8478438","21-22","NSH","C","L",1997-04-28,24,2015,3,85,27,318.43,1,2,4,7,25,37,47,1.95,4,2.7,5.27,6,5,14,4,28,1,3,0,0,2,62,79,-17
"Tim Stützle","TIM.STÜTZLE","8482116","21-22","OTT","L","L",2002-01-15,19,2020,1,3,64,1159.93,14,16,9,39,137,185,238,14.79,10.22,7.57,7.99,39,40,26,101,98,14,33,1,1,19,134,213,-79
"Timo Meier","TIMO.MEIER","8478414","21-22","S.J","R","L",1996-10-08,24,2015,1,9,60,1146.23,30,18,17,65,256,357,446,26.13,11.72,8.4,7.32,41,43,38,115,91,17,23,0,0,6,11,16,-5
"Timothy Gettinger","TIMOTHY.GETTINGER","8479364","21-22","NYR","L","L",1998-04-14,23,2016,5,141,8,75.7,0,0,0,0,3,5,6,0.21,0,0,4.2,5,1,0,15,5,0,0,0,0,0,2,2,0
"Timothy Liljegren","TIMOTHY.LILJEGREN","8480043","21-22","TOR","D","R",1999-04-30,22,2017,1,17,47,748.07,1,6,10,17,57,79,122,1.97,1.75,1.27,2.49,49,34,14,56,101,6,2,0,0,-4,0,0,0
"Tj Brodie","TJ.BRODIE","8474673","21-22","TOR","D","L",1990-06-07,31,2008,4,114,65,1389.87,4,7,10,21,56,79,126,2.44,7.14,5.06,3.09,92,52,27,37,121,12,7,0,0,-5,0,0,0
"Tobias Bjornfot","TOBIAS.BJORNFOT","8481600","21-22","L.A","D","L",2001-04-06,20,2019,1,22,63,1050.8,0,3,5,8,49,69,100,2.29,0,0,3.32,55,26,10,52,114,2,9,0,0,7,0,0,0
"Tom Wilson","TOM.WILSON","8476880","21-22","WSH","R","R",1994-03-29,27,2012,1,16,64,1211.95,21,13,13,47,125,190,232,18.09,16.8,11.05,9.52,40,40,27,195,105,20,21,5,5,1,18,21,-3
"Tomas Hertl","TOMAS.HERTL","8476881","21-22","S.J","C","L",1993-11-12,27,2012,1,17,65,1291.73,26,16,12,54,175,234,308,23.31,14.86,11.11,9.96,46,27,49,87,90,10,14,0,0,4,620,528,92
"Tomas Nosek","TOMAS.NOSEK","8477931","21-22","BOS","L","L",1992-09-01,29,2010,NA,NA,59,805.73,3,7,4,14,59,91,111,7.15,5.08,3.3,7.86,26,19,22,62,75,13,7,0,0,-6,294,257,37
"Tomas Tatar","TOMAS.TATAR","8475193","21-22","N.J","L","L",1990-12-01,30,2009,2,60,63,924.62,12,8,6,26,110,152,198,13.43,10.91,7.89,8.84,20,21,22,56,69,8,14,0,0,6,13,20,-7
"Tony Deangelo","TONY.DEANGELO","8477950","21-22","CAR","D","R",1995-10-24,25,2014,1,19,48,941.62,10,19,13,42,107,134,194,4.9,9.35,7.46,3.66,44,27,16,34,56,9,8,2,2,-1,0,0,0
"Torey Krug","TOREY.KRUG","8476792","21-22","STL","D","L",1991-04-12,30,2009,NA,NA,57,1189.37,8,10,17,35,104,156,223,5.82,7.69,5.13,3.73,59,29,16,44,42,23,6,0,0,-17,0,0,0
"Travis Boyd","TRAVIS.BOYD","8476329","21-22","ARI","C","R",1993-09-14,28,2011,6,177,58,952.85,12,9,6,27,64,97,118,10.13,18.75,12.37,10.44,44,23,15,49,91,13,10,0,0,-3,363,436,-73
